product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD11A2,LST_Day_1km,A2007313,09/11/2007,302.26,305.9,24634.541,3.64,304.1301,0.6576,0.8109,81,81,100,2.02108E+12,304.5
MOD11A2,LST_Day_1km,A2007321,17/11/2007,301.18,304.82,24544.082,3.64,303.0134,0.5983,0.7735,81,81,100,2.02108E+12,303.76
MOD11A2,LST_Day_1km,A2007329,25/11/2007,288.6,297.74,22046.541,9.14,293.9539,5.9973,2.4489,81,75,92.59,2.02108E+12,293.02
MOD11A2,LST_Day_1km,A2007337,03/12/2007,296.3,301.44,24227.5215,5.14,299.1052,1.7732,1.3316,81,81,100,2.02108E+12,300.7
MOD11A2,LST_Day_1km,A2007345,11/12/2007,294.18,296.82,23956.2949,2.64,295.7567,0.3252,0.5703,81,81,100,2.02108E+12,296.08
MOD11A2,LST_Day_1km,A2007353,19/12/2007,294.78,297.44,24001.3027,2.66,296.3124,0.3563,0.5969,81,81,100,2.02109E+12,296.6
MOD11A2,LST_Day_1km,A2007361,27/12/2007,294.6,297.44,23991.9863,2.84,296.1974,0.3683,0.6069,81,81,100,2.02109E+12,296.56
MOD11A2,LST_Day_1km,A2008001,01/01/2008,297.08,299.98,24202.7168,2.9,298.799,0.3809,0.6171,81,81,100,2.02109E+12,299.14
MOD11A2,LST_Day_1km,A2008009,09/01/2008,294.78,297.7,23998.7578,2.92,296.281,0.4137,0.6432,81,81,100,2.02109E+12,297.02
MOD11A2,LST_Day_1km,A2008017,17/01/2008,291.94,296.42,23875.4395,4.48,294.7585,0.7548,0.8688,81,81,100,2.02109E+12,295.24
MOD11A2,LST_Day_1km,A2008025,25/01/2008,294.58,298.5,24037.9219,3.92,296.7645,0.6694,0.8182,81,81,100,2.02109E+12,297.38
MOD11A2,LST_Day_1km,A2008033,02/02/2008,297.5,301.14,24267.2168,3.64,299.5953,0.8079,0.8988,81,81,100,2.02109E+12,300.16
MOD11A2,LST_Day_1km,A2008041,10/02/2008,298.92,302.66,24373.0996,3.74,300.9025,0.5972,0.7728,81,81,100,2.02109E+12,301.56
MOD11A2,LST_Day_1km,A2008049,18/02/2008,301.68,305.5,24600.7402,3.82,303.7128,0.8179,0.9044,81,81,100,2.02109E+12,304.48
MOD11A2,LST_Day_1km,A2008057,26/02/2008,303.46,307.08,24744.5879,3.62,305.4887,0.5714,0.7559,81,81,100,2.02109E+12,306.16
MOD11A2,LST_Day_1km,A2008065,05/03/2008,301.62,306.94,24665.3594,5.32,304.5106,1.004,1.002,81,81,100,2.02109E+12,305.24
MOD11A2,LST_Day_1km,A2008073,13/03/2008,304.9,310.76,24982.6387,5.86,308.4276,1.6618,1.2891,81,81,100,2.0211E+12,309.64
MOD11A2,LST_Day_1km,A2008081,21/03/2008,309.14,314.86,25271.7598,5.72,311.997,1.1437,1.0694,81,81,100,2.0211E+12,313.12
MOD11A2,LST_Day_1km,A2008089,29/03/2008,309,314.12,25253.5176,5.12,311.7718,1.5786,1.2564,81,81,100,2.0211E+12,313.48
MOD11A2,LST_Day_1km,A2008097,06/04/2008,311.3,316,25412.5996,4.7,313.7358,0.9672,0.9835,81,81,100,2.0211E+12,313.76
MOD11A2,LST_Day_1km,A2008105,14/04/2008,313.74,319.04,25577.498,5.3,315.7716,1.6285,1.2761,81,81,100,2.0211E+12,316.06
MOD11A2,LST_Day_1km,A2008113,22/04/2008,314.38,319.92,25701.9609,5.54,317.3082,1.5307,1.2372,81,81,100,2.0211E+12,318.62
MOD11A2,LST_Day_1km,A2008121,30/04/2008,310.36,317.16,25452.9414,6.8,314.2339,2.0429,1.4293,81,81,100,2.0211E+12,315
MOD11A2,LST_Day_1km,A2008129,08/05/2008,309.06,314,25195.0645,4.94,311.0502,1.5031,1.226,81,81,100,2.0211E+12,311.6
MOD11A2,LST_Day_1km,A2008137,16/05/2008,312.88,318.52,25556.1992,5.64,315.5086,1.5184,1.2322,81,81,100,2.0211E+12,317.04
MOD11A2,LST_Day_1km,A2008145,24/05/2008,315.32,320.06,25734.9414,4.74,317.7153,1.2637,1.1241,81,81,100,2.0211E+12,319.08
MOD11A2,LST_Day_1km,A2008153,01/06/2008,311.56,316.78,25392.5801,5.22,313.4886,1.405,1.1853,81,81,100,2.0211E+12,314.02
MOD11A2,LST_Day_1km,A2008161,09/06/2008,313,317.64,25546.4824,4.64,315.3887,1.0964,1.0471,81,81,100,2.0211E+12,316.94
MOD11A2,LST_Day_1km,A2008169,17/06/2008,313.32,316.82,25514.3008,3.5,314.9914,0.7573,0.8702,81,81,100,2.0211E+12,315.8
MOD11A2,LST_Day_1km,A2008177,25/06/2008,310.28,315.56,25356.4375,5.28,313.0424,0.8855,0.941,81,81,100,2.0211E+12,312.92
MOD11A2,LST_Day_1km,A2008185,03/07/2008,303.74,307.76,24163.5625,4.02,305.8679,0.9193,0.9588,81,79,97.53,2.0211E+12,306.34
MOD11A2,LST_Day_1km,A2008193,11/07/2008,299.82,306.88,24521.1777,7.06,302.7306,2.1199,1.456,81,81,100,2.02111E+12,302.6
MOD11A2,LST_Day_1km,A2008201,19/07/2008,299.84,304.72,24496.2188,4.88,302.4225,1.3891,1.1786,81,81,100,2.02111E+12,303.54
MOD11A2,LST_Day_1km,A2008209,27/07/2008,297.76,302.56,24252.8945,4.8,299.4185,1.2558,1.1206,81,81,100,2.02111E+12,300.04
MOD11A2,LST_Day_1km,A2008217,04/08/2008,300.26,303.12,24413.5059,2.86,301.4013,0.2486,0.4986,81,81,100,2.02111E+12,301.58
MOD11A2,LST_Day_1km,A2008225,12/08/2008,298.6,304.24,24356.4375,5.64,300.6967,1.5003,1.2249,81,81,100,2.02111E+12,299.9
MOD11A2,LST_Day_1km,A2008233,20/08/2008,296.7,300.52,24178.5391,3.82,298.5005,0.3895,0.6241,81,81,100,2.02111E+12,298.9
MOD11A2,LST_Day_1km,A2008241,28/08/2008,299.1,301.6,24332.5137,2.5,300.4014,0.1873,0.4327,81,81,100,2.02111E+12,300.94
MOD11A2,LST_Day_1km,A2008249,05/09/2008,300.36,302.86,24412.8223,2.5,301.3929,0.2077,0.4557,81,81,100,2.02111E+12,301.58
MOD11A2,LST_Day_1km,A2008257,13/09/2008,299.18,301.36,24303.6816,2.18,300.0454,0.1993,0.4465,81,81,100,2.02111E+12,300.44
MOD11A2,LST_Day_1km,A2008265,21/09/2008,301.32,304.14,24502.2734,2.82,302.4972,0.237,0.4868,81,81,100,2.02111E+12,302.64
MOD11A2,LST_Day_1km,A2008273,29/09/2008,301.62,305.46,24595.6621,3.84,303.6501,0.524,0.7239,81,81,100,2.02111E+12,304.14
MOD11A2,LST_Day_1km,A2008281,07/10/2008,301.82,304.64,24582.0977,2.82,303.4827,0.3626,0.6022,81,81,100,2.02111E+12,303.9
MOD11A2,LST_Day_1km,A2008289,15/10/2008,302.32,304.78,24586.8809,2.46,303.5417,0.2627,0.5125,81,81,100,2.02111E+12,303.66
MOD11A2,LST_Day_1km,A2008297,23/10/2008,300.88,305.06,24569.8027,4.18,303.3309,0.9702,0.985,81,81,100,2.02112E+12,303.78
MOD11A2,LST_Day_1km,A2008305,31/10/2008,300.26,304.42,24527.2754,4.16,302.8059,0.6374,0.7983,81,81,100,2.02112E+12,303.78
MOD11A2,LST_Day_1km,A2008313,08/11/2008,297.62,301.72,24313.5566,4.1,300.1674,0.9655,0.9826,81,81,100,2.02112E+12,300.78
MOD11A2,LST_Day_1km,A2008321,16/11/2008,300.6,306.2,24644.2598,5.6,304.2501,1.0051,1.0025,81,81,100,2.02112E+12,304.9
MOD11A2,LST_Day_1km,A2008329,24/11/2008,297.12,300.88,24244.0801,3.76,299.3096,0.6563,0.8101,81,81,100,2.02112E+12,300.08
MOD11A2,LST_Day_1km,A2008337,02/12/2008,295.52,300.34,24211.9941,4.82,298.9135,1.2143,1.1019,81,81,100,2.02112E+12,300.3
MOD11A2,LST_Day_1km,A2008345,10/12/2008,293.14,300.4,24157.2383,7.26,298.2375,2.7244,1.6506,81,81,100,2.02112E+12,299.82
MOD11A2,LST_Day_1km,A2008353,18/12/2008,293.94,300.4,24148.4219,6.46,298.1287,1.1824,1.0874,81,81,100,2.02113E+12,298.6
MOD11A2,LST_Day_1km,A2008361,26/12/2008,297.3,300.52,24228.0391,3.22,299.1116,0.5248,0.7244,81,81,100,2.02113E+12,299.54
MOD11A2,LST_Day_1km,A2009001,01/01/2009,295.26,299.78,24134.457,4.52,297.9563,0.9228,0.9606,81,81,100,2.02113E+12,298
MOD11A2,LST_Day_1km,A2009009,09/01/2009,300.22,303.24,24456.1934,3.02,301.9283,0.418,0.6465,81,81,100,2.02113E+12,302.3
MOD11A2,LST_Day_1km,A2009017,17/01/2009,301.46,305.64,24588.2832,4.18,303.5591,0.9146,0.9564,81,81,100,2.02114E+12,303.86
MOD11A2,LST_Day_1km,A2009025,25/01/2009,300.12,303.18,24440.3594,3.06,301.7328,0.4072,0.6381,81,81,100,2.02114E+12,302.16
MOD11A2,LST_Day_1km,A2009033,02/02/2009,299.62,307.34,24702.1992,7.72,304.9654,1.4413,1.2006,81,81,100,2.02114E+12,305.38
MOD11A2,LST_Day_1km,A2009041,10/02/2009,298.5,305.72,24380.6211,7.22,300.9953,3.1811,1.7836,81,81,100,2.02114E+12,299.72
MOD11A2,LST_Day_1km,A2009049,18/02/2009,304.06,309.5,24808.4141,5.44,306.2767,1.3398,1.1575,81,81,100,2.02114E+12,307.46
MOD11A2,LST_Day_1km,A2009057,26/02/2009,308.98,313.82,25184.7793,4.84,310.9232,0.984,0.992,81,81,100,2.02114E+12,310.6
MOD11A2,LST_Day_1km,A2009065,06/03/2009,301.98,307.56,24693.9258,5.58,304.8633,1.3614,1.1668,81,81,100,2.02114E+12,305.84
MOD11A2,LST_Day_1km,A2009073,14/03/2009,307.2,311.34,25043.0605,4.14,309.1736,0.8607,0.9278,81,81,100,2.02114E+12,310.02
MOD11A2,LST_Day_1km,A2009081,22/03/2009,306.04,312.06,25060.0742,6.02,309.3836,1.6155,1.271,81,81,100,2.02114E+12,310.16
MOD11A2,LST_Day_1km,A2009089,30/03/2009,304.52,309.54,24808.2559,5.02,306.2747,1.2615,1.1232,81,81,100,2.02114E+12,306.64
MOD11A2,LST_Day_1km,A2009097,07/04/2009,308.84,315.92,25323.4785,7.08,312.6355,2.1093,1.4524,81,81,100,2.02114E+12,313.36
MOD11A2,LST_Day_1km,A2009105,15/04/2009,311.16,317.2,25465.2344,6.04,314.3856,2.0941,1.4471,81,81,100,2.02114E+12,315.78
MOD11A2,LST_Day_1km,A2009113,23/04/2009,313.18,318.46,25585.6211,5.28,315.8719,1.7129,1.3088,81,81,100,2.02114E+12,317.14
MOD11A2,LST_Day_1km,A2009121,01/05/2009,315.34,319.64,25690.7617,4.3,317.1699,0.9956,0.9978,81,81,100,2.02114E+12,318
MOD11A2,LST_Day_1km,A2009129,09/05/2009,315.18,320.5,25736.0586,5.32,317.7291,1.3275,1.1522,81,81,100,2.02114E+12,318.68
MOD11A2,LST_Day_1km,A2009137,17/05/2009,311.16,316.9,25441.3223,5.74,314.0904,1.488,1.2198,81,81,100,2.02114E+12,313.52
MOD11A2,LST_Day_1km,A2009145,25/05/2009,313.8,319.3,25661.0625,5.5,316.8033,1.3708,1.1708,81,81,100,2.02114E+12,317.32
MOD11A2,LST_Day_1km,A2009153,02/06/2009,314.46,319.54,25654.4004,5.08,316.721,1.6092,1.2685,81,81,100,2.02114E+12,316.28
MOD11A2,LST_Day_1km,A2009161,10/06/2009,316.52,321.2,25825.2207,4.68,318.8299,1.2739,1.1287,81,81,100,2.02114E+12,319.14
MOD11A2,LST_Day_1km,A2009169,18/06/2009,313.16,322.58,25781.0996,9.42,318.2852,3.884,1.9708,81,81,100,2.02114E+12,319.1
MOD11A2,LST_Day_1km,A2009177,26/06/2009,307.97,315.69,25240.2988,7.72,311.60865,2.92875,1.6878,81,0,0,2.02114E+12,312.51
MOD11A2,LST_Day_1km,A2009185,04/07/2009,302.78,308.8,24699.498,6.02,304.9321,1.9735,1.4048,81,81,100,2.02114E+12,305.92
MOD11A2,LST_Day_1km,A2009193,12/07/2009,300.42,307.46,24626.3809,7.04,304.0294,2.8206,1.6795,81,81,100,2.02115E+12,305.9
MOD11A2,LST_Day_1km,A2009201,20/07/2009,301.1,305.58,24592.373,4.48,303.6096,1.1502,1.0725,81,81,100,2.02115E+12,304.86
MOD11A2,LST_Day_1km,A2009209,28/07/2009,302.74,306.28,24636.9766,3.54,304.1602,0.5088,0.7133,81,81,100,2.02115E+12,303.66
MOD11A2,LST_Day_1km,A2009217,05/08/2009,302.56,305.9,24606.5215,3.34,303.7842,0.6196,0.7871,81,81,100,2.02115E+12,303.58
MOD11A2,LST_Day_1km,A2009225,13/08/2009,302.54,306.32,24616.1406,3.78,303.903,0.7547,0.8687,81,81,100,2.02115E+12,303.38
MOD11A2,LST_Day_1km,A2009233,21/08/2009,301.84,306.6,24652.2363,4.76,304.3486,1.0885,1.0433,81,81,100,2.02115E+12,304.3
MOD11A2,LST_Day_1km,A2009241,29/08/2009,300.76,305.58,24569.5,4.82,303.3271,1.0322,1.016,81,81,100,2.02115E+12,303.34
MOD11A2,LST_Day_1km,A2009249,06/09/2009,301.7,307.2,24607.1621,5.5,303.7921,1.247,1.1167,81,81,100,2.02115E+12,303.88
MOD11A2,LST_Day_1km,A2009257,14/09/2009,302.04,307.88,24699.0586,5.84,304.9266,1.6951,1.302,81,81,100,2.02115E+12,305.52
MOD11A2,LST_Day_1km,A2009265,22/09/2009,304.04,310.58,25001.2188,6.54,308.657,2.2064,1.4854,81,81,100,2.02115E+12,309.84
MOD11A2,LST_Day_1km,A2009273,30/09/2009,296.78,301.1,10181.1602,4.32,299.4459,1.2528,1.1193,81,34,41.98,2.02115E+12,300.76
MOD11A2,LST_Day_1km,A2009281,08/10/2009,300.02,302.74,24432.6562,2.72,301.6377,0.4329,0.658,81,81,100,2.02115E+12,302.5
MOD11A2,LST_Day_1km,A2009289,16/10/2009,299.72,302.54,24424.2207,2.82,301.5336,0.402,0.634,81,81,100,2.02115E+12,302.06
MOD11A2,LST_Day_1km,A2009297,24/10/2009,297.38,300.3,24242.5371,2.92,299.2906,0.3863,0.6215,81,81,100,2.02115E+12,300.06
MOD11A2,LST_Day_1km,A2009305,01/11/2009,300.92,305.28,24565.6562,4.36,303.2797,0.8778,0.9369,81,81,100,2.02115E+12,304.18
MOD11A2,LST_Day_1km,A2009313,09/11/2009,300.42,304.04,24491.1348,3.62,302.3597,0.6347,0.7967,81,81,100,2.02115E+12,303.02
MOD11A2,LST_Day_1km,A2009321,17/11/2009,296.54,302.46,24260.3809,5.92,299.5109,1.0348,1.0172,81,81,100,2.02115E+12,299.92
MOD11A2,LST_Day_1km,A2009329,25/11/2009,292.2,300.4,23912.5195,8.2,295.2163,3.0263,1.7396,81,81,100,2.02115E+12,296.72
MOD11A2,LST_Day_1km,A2009337,03/12/2009,294.3,297.74,23964.6777,3.44,295.8602,0.6897,0.8305,81,81,100,2.02115E+12,295.3
MOD11A2,LST_Day_1km,A2009345,11/12/2009,298.3,301.98,24337.584,3.68,300.464,0.5696,0.7547,81,81,100,2.02115E+12,300.82
MOD11A2,LST_Day_1km,A2009353,19/12/2009,295.28,299.02,24080.3008,3.74,297.2877,0.8143,0.9024,81,81,100,2.02115E+12,297.64
MOD11A2,LST_Day_1km,A2009361,27/12/2009,294.14,298.4,24033.0391,4.26,296.7042,0.7385,0.8593,81,81,100,2.02115E+12,297.18
MOD11A2,LST_Day_1km,A2010001,01/01/2010,297.86,300.88,24265.418,3.02,299.5731,0.3898,0.6243,81,81,100,2.02115E+12,299.74
